label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,ltable_Year,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director,rtable_Year
-1,10424,15496,10327,Sherlock Holmes,"Horror,Crime,Drama",50,78.0,284.0,,1964,Young Sherlock Holmes,"Action,Adventure,Drama,Horror,Kids,Family,Mystery",109.0,66.0,11157,"Barry Levinson,",1985
-1,9250,13061,2884,Office Office,Comedy,0,89.0,1150.0,,2000,Office Space,"Comedy,Special Interest,Romance",90.0,80.0,324785,"Mike Judge,",1999
-1,5906,7576,10785,Ghosts of Mississippi,"Drama,History",130,67.0,8610.0,Rob Reiner,1997,Ghosts of Mississippi,"Drama,Mystery",130.0,68.0,8614,"Rob Reiner,",1996
-1,3041,3497,4661,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79.0,225231.0,Dean DeBlois,2014,How To Train Your Dragon 3,Animation,,,38864,,2018
-1,4959,6468,14146,The Weather Man,"Comedy,Drama",102,66.0,69683.0,Gore Verbinski,2005,The Thin Man,Mystery,,,158,,2013
-1,701,670,9472,God of War,,0,81.0,10.0,Spencer Gilbert,2014,Body of War,"Documentary,Special Interest",87.0,80.0,618,"Phil Donahue,Ellen Spiro,",2008
-1,6485,8436,18801,Black Ice,"Drama,Mystery",110,68.0,2291.0,Petri Kotwica,2007,Black Rock,"Drama,Mystery",79.0,52.0,3909,"Katie Aselton,",2013
-1,9799,13960,10803,Golden Girls,Comedy,25,29.0,53.0,,2012,Modern Girls,Comedy,82.0,70.0,710,"Jerry Kramer,Joel Lang,",1986
-1,12508,19462,9416,Carancho,"Crime,Drama,Romance",107,69.0,6111.0,Pablo Trapero,2011,Carancho,"Drama,Mystery,Romance",107.0,72.0,1990,"Pablo Trapero,",2011
-1,1274,1425,16499,Laid in America,Comedy,85,49.0,1710.0,"Sam Milman,Peter Vass",2016,Africans in America,"Documentary,Special Interest",90.0,,3,,1998
-1,5659,7332,8072,Wonder Woman,"Short,Action,Fantasy",3,65.0,1105.0,Sam Balcomb,2013,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,",2017
-1,12445,19337,14556,American Heart,"Crime,Drama,Romance",113,68.0,2466.0,Martin Bell,1993,American Storage,"Comedy,Special Interest",,,34,"Andrew Jay Cohen,",2006
-1,3194,3753,5615,Match of the Day 2,Sport,45,78.0,518.0,,2004,Back In The Day,,121.0,52.0,65,"Paul Borghese,",2016
-1,8056,11044,11981,Closet Land,"Drama,Mystery",89,72.0,2171.0,Radha Bharadwaj,1991,Closet Land,"Drama,Mystery",95.0,80.0,2287,"Radha Bharadwaj,",1991
-1,2668,2890,6647,Looking: The Movie,"Comedy,Drama",85,78.0,2792.0,Andrew Haigh,2016,Friends: The Movie,Comedy,2.0,,59,,2015
-1,2759,2997,15831,The Last Detective,"Comedy,Crime,Drama",90,79.0,819.0,Richard Harris,2003,The Last Showing,"Art House,International,Horror,Mystery",,50.0,88,"Phil Hawkins,",2014
-1,6646,8693,10182,The Game Plan,"Comedy,Drama",45,,,,2016,The Game,Mystery,128.0,72.0,140936,"David Fincher,",1997
-1,13253,21225,2398,Man's World,Comedy,0,75.0,1156.0,,2015,Wayne's World,Comedy,95.0,68.0,461410,"Penelope Spheeris,",1992
-1,12327,19148,9008,Bill Cunningham New York,"Documentary,Biography",84,79.0,4335.0,Richard Press,2011,Bill Cunningham New York,"Documentary,Musical,Performing Arts",84.0,86.0,3951,"Richard Press,",2011
-1,7672,10230,17936,Breaking Chains,Comedy,22,80.0,33.0,,2016,Breaking Upwards,"Drama,Romance",88.0,66.0,1159,"Daryl Wein,",2010
-1,12736,19965,16613,Summer Book,Drama,92,64.0,705.0,Seyfi Teoman,2008,Summer of 8,,88.0,60.0,48,"Ryan Schwartz,",2016
-1,5379,6932,4831,The Out-of-Towners,Comedy,90,53.0,10567.0,Sam Weisman,1999,The Out-of-Towners,Comedy,92.0,52.0,13885,"Sam Weisman,",1999
-1,612,596,7062,Transporter 3,"Action,Adventure,Crime",104,61.0,127831.0,Olivier Megaton,2008,Transporter 3,"Action,Adventure",104.0,68.0,201699,"Olivier Megaton,",2008
-1,2837,3165,13975,Emma's Chance,"Drama,Family,Sport",93,63.0,349.0,Anna Elizabeth James,2016,Emma's Chance,Drama,93.0,70.0,67,"Anna Elizabeth James,",2016
-1,2887,3233,8200,American Crime,Drama,43,77.0,5848.0,John Ridley,2015,American Heart,Drama,113.0,68.0,1531,"Martin Bell,",1992
-1,9526,13566,12069,Top of the Heap,Comedy,30,53.0,103.0,"Ron Leavitt,Arthur Silver",1991,Rage of the Yeti,Horror,,34.0,29,"David Hewlett,",2011
-1,11571,17575,6094,Fassbinder in Hollywood,Documentary,57,69.0,82.0,Robert Fischer,2002,Forever Hollywood,"Documentary,Horror",57.0,68.0,1016,"Arnold Glassman,Todd McCarthy,",2000
-1,6892,9130,1080,Muppets Most Wanted,"Adventure,Comedy,Crime",107,64.0,24639.0,James Bobin,2014,Muppets Most Wanted,"Comedy,Kids,Family",107.0,70.0,64892,"James Bobin,",2014
-1,2509,2739,14609,Last Man,"Drama,War",0,,,,,Last Dance,Drama,113.0,50.0,26,"Colin Nutley,",1993
-1,8411,11721,8122,The Hard Way,"Drama,Musical,Romance",109,72.0,796.0,Vincent Sherman,1943,The Hard Ride,Western,,,0,"Terry Leonard,Thadd Turner,",2007
-1,10515,15726,17165,My Little Pony Tales,"Animation,Family,Fantasy",30,63.0,467.0,,1992,Little Boy Blue,"Drama,Mystery",102.0,70.0,1189,"Antonio Tibaldi,",1998
-1,11418,17481,7916,American Pickers,"Documentary,Television",60,70.0,5092.0,Mike Wolfe,2010,American Blood,Mystery,,,191,,2016
-1,6422,8302,13708,From Beyond the Grave,"Fantasy,Horror",97,68.0,2354.0,Kevin Connor,1975,Beyond the Sea,"Drama,Musical,Performing Arts",118.0,66.0,17888,"Kevin Spacey,",2004
-1,1545,1671,8844,Frankenstein,"Drama,Horror,Sci-Fi",70,80.0,49236.0,James Whale,1931,Frankenstein,"Classics,Horror,Science Fiction,Fantasy,Special Interest",70.0,74.0,40997,"James Whale,",1931
-1,6498,8460,6740,Battle of the Damned,"Action,Adventure,Horror",88,45.0,2987.0,Christopher Hatton,2014,Bed of the Dead,"Art House,International,Horror",88.0,,9,,2016
-1,13323,21331,16308,The Book of Pooh,Family,30,63.0,352.0,,2001,The Color of Rain,Drama,120.0,84.0,7,"Anne Wheeler,",2014
-1,1940,2184,9431,Milk,"Biography,Drama,History",128,76.0,138123.0,Gus Van Sant,2009,Milk,"Drama,Adult",128.0,80.0,177298,"Gus Van Sant,",2008
-1,3852,4919,17194,Summer Camp,Horror,81,50.0,1371.0,Alberto Marini,2016,Summer Camp Movie,"Comedy,Kids,Family",94.0,64.0,45,,1994
-1,1751,1955,3174,From the Land of the Moon,"Drama,Romance",120,69.0,282.0,Nicole Garcia,2016,From the Land of the Moon (Mal de pierres),"Art House,International,Drama,Romance",116.0,62.0,20,"Nicole Garcia,",2016
-1,6925,9190,2385,The Spanish Prisoner,"Drama,Mystery",110,73.0,18835.0,David Mamet,1998,The Spanish Prisoner,"Drama,Mystery",112.0,74.0,7681,"David Mamet,",1997
-1,11825,18098,6849,Happy Easter,Comedy,98,63.0,1482.0,Georges Lautner,1984,Happy Campers,Comedy,91.0,64.0,4483,"Daniel Waters,",2001
-1,10467,15623,11571,Meet Wally Sparks,Comedy,105,51.0,2491.0,Peter Baldwin,1997,Meet Wally Sparks,Comedy,106.0,52.0,3424,"Peter Baldwin,",1997
-1,5093,6628,12511,Season of the Witch,"Action,Adventure,Fantasy",95,54.0,77041.0,Dominic Sena,2011,Keeper of the City,"Action,Adventure,Drama,Mystery",95.0,,13,"Bobby Rich,Bobby Roth,",1992
-1,11850,18192,7915,Sands of the Kalahari,Adventure,119,70.0,885.0,Cy Endfield,1965,Guardians of the Galaxy 2,"Action,Adventure,Comedy,Science Fiction,Fantasy",,,20582,"James Gunn (II),",2017
-1,4751,6242,2295,Revenge of the Nerds,Comedy,90,66.0,40346.0,Jeff Kanew,1984,Women of the Night,Comedy,56.0,,8,,
-1,8743,12220,9203,True Grit,"Adventure,Western,Drama",128,74.0,33747.0,Henry Hathaway,1969,True Grit,"Classics,Western",128.0,76.0,25864,"Henry Hathaway,",1969
-1,10643,16055,5238,The Nightmare Room,"Family,Fantasy,Horror",30,76.0,328.0,,2001,The Waiting Room,Drama,92.0,,21,"Igor Drljaca,",2016
-1,1624,1750,225,Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy",138,75.0,361343.0,David Yates,2007,Harry Potter and the Order of the Phoenix,"Action,Adventure,Drama,Kids,Family,Science Fiction,Fantasy",138.0,78.0,2330688,"David Yates (II),",2007
-1,5663,7335,17805,Justice League,"Action,Adventure,Fantasy",0,,,Zack Snyder,2017,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",,68.0,394,"Flix Enrquez Alcal,",1997
-1,8550,11952,10477,Nell,Drama,112,65.0,22985.0,Michael Apted,1994,Nell,Drama,112.0,62.0,37535,"Michael Apted,",1994
-1,10154,14791,11668,Midnight Offerings,Horror,100,63.0,372.0,Rod Holcomb,1981,Midnight Movie,Horror,80.0,52.0,7589,"Jack Messitt,",2008
-1,7786,10473,13438,Manhunter,"Crime,Horror,Mystery",119,72.0,50634.0,Michael Mann,1986,Manhunter,"Action,Adventure,Mystery",121.0,70.0,52823,"Michael Mann,",1986
-1,9959,14387,1309,Little Bear,"Animation,Family",0,71.0,2063.0,"Else Holmelund Minarik,Maurice Sendak",1995,Little Women,Drama,,,2,,2015
-1,4007,5144,4404,The Dr. Oz Show,Television,60,48.0,735.0,,2009,The War Show,Documentary,100.0,,1,"Andreas Dalsgaard,Obaidah Zytoon,",2016
-1,8725,12173,4117,Thelma & Louise,"Adventure,Crime,Drama",130,74.0,102705.0,Ridley Scott,1991,Thelma & Louise,Comedy,130.0,68.0,169324,"Ridley Scott,",1991
-1,4762,6245,8899,They Live,"Action,Horror,Sci-Fi",93,73.0,75177.0,John Carpenter,1988,They Live,"Comedy,Drama,Horror,Mystery,Science Fiction,Fantasy",97.0,72.0,38056,"John Carpenter,",1988
-1,201,173,11175,The Last Battle,"Animation,Action,Adventure",30,,,,2016,The Last Mimzy,"Action,Adventure,Drama,Kids,Family",96.0,62.0,258623,"Robert Shaye,",2007
-1,10898,16570,11030,First Dates,Television,0,,,,,50 First Dates,Comedy,99.0,68.0,32699619,"Peter Segal,",2004
-1,2590,2778,14967,Red Sparrow,Mystery,0,,,Francis Lawrence,2017,Red Sparrow,Mystery,,,23,"Francis Lawrence,",2017
-1,11094,16962,448,American Wolf,Drama,0,,,,,An American Carol,Comedy,94.0,58.0,15802,"David Zucker,",2008
-1,6331,8139,15062,Double Dare,"Family,Television",30,67.0,45.0,,1976,Double Bang,"Action,Adventure,Mystery",105.0,48.0,118,"Heywood Gould,",2002
-1,11361,17401,7656,Lady Beware,"Comedy,Crime,Drama",30,79.0,15.0,Dennis Donnelly,1974,Lady Vengeance,"Action,Adventure",,,49,,2014
-1,3751,4805,683,American Muscle,Documentary,42,67.0,13.0,,2015,American Cousins,"Comedy,Drama",89.0,72.0,233,"Don Coutts,Donald Coutts,",2003
-1,1588,1720,9194,The Simpsons Movie,"Animation,Adventure,Comedy",87,74.0,261740.0,David Silverman,2007,The Rugrats Movie,"Animation,Kids,Family,Television",87.0,56.0,73521,"Norton Virgien,Igor Kovalyov,",1998
-1,8361,11637,7586,A Foreign Affair,"Comedy,Drama,Romance",116,74.0,4754.0,Billy Wilder,1948,Love Affair,"Comedy,Drama,Romance",108.0,70.0,5924,"Glenn Gordon Caron,",1994
-1,10437,15552,7630,Scene of the Crime,Television,42,73.0,23.0,,2012,Land of the Blind,Drama,101.0,70.0,2838,"Robert Edwards,",2006
-1,12485,19428,17606,This Year's Love,"Drama,Romance,Comedy",108,63.0,1427.0,David Kane,1999,This Year's Love,"Comedy,Drama,Romance",108.0,74.0,1346,"David Kane,",1999
-1,7772,10453,6343,White Water,Drama,84,75.0,95.0,Rusty Cundieff,2015,White Shadow,Drama,115.0,72.0,53,"Noaz Deshe,",2013
-1,1634,1760,4430,Blue Jay,Drama,80,74.0,345.0,Alexandre Lehmann,2016,Blue Jay,Drama,85.0,78.0,370,"Alexandre Lehmann,",2016
-1,9453,13420,15061,Hollywood Nights,,60,,,,1997,Hollywood Palms,Comedy,90.0,,71,"Jeffrey Nachmanoff,",2001
-1,6540,8536,562,Dark House,"Horror,Mystery",102,47.0,1751.0,Victor Salva,2014,Dark Country,"Horror,Mystery",88.0,48.0,1052,"Thomas Jane,",2009
-1,9549,13614,14923,Round Four,"Family,Television,Musical",122,52.0,9.0,Alex Rudzinski,2009,Hard Four,Comedy,,,51,"Charles Dennis,",2005
-1,3570,4409,18902,Going My Home,Drama,54,81.0,57.0,,2012,Going in Style,"Comedy,Drama",90.0,68.0,1283,"Martin Brest,",1979
-1,4708,6196,2983,Meet the Browns,Comedy,30,36.0,1927.0,Tyler Perry,2009,Meet the Blacks,Comedy,94.0,44.0,4940,"Deon Taylor,",2016
-1,5824,7495,6399,Mr. Black,"Short,Crime,Mystery",11,,,Gerardo Schiavone,2015,Black,Drama,140.0,76.0,39,,2015
-1,1143,1286,3395,Saving Mr. Banks,"Biography,Comedy,Drama",125,75.0,119609.0,John Lee Hancock,2013,Saving Mr. Wu,Drama,,70.0,94,"Sheng Ding,",2015
-1,3089,3564,1249,Hotel Transylvania,"Animation,Comedy,Family",91,71.0,167525.0,Genndy Tartakovsky,2012,Hotel Transylvania 2,Animation,89.0,74.0,88899,"Genndy Tartakovsky,",2015
-1,10198,14847,940,Teenage Mutant Ninja Turtles: Legend of the Supermutants,"Animation,Action,Comedy",50,62.0,122.0,,1996,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy,Science Fiction,Fantasy",97.0,64.0,52618,"Dave Green,",2016
-1,9145,12896,11292,Untitled Disneytoons Studios Project,Animation,0,,,,2019,Untitled Secret Service Project ,"Drama,Television",,,64,"Rupert Wainwright,",2002
-1,8704,12162,5475,Family for Christmas,Drama,0,65.0,491.0,Amanda Tapping,2015,A Baby for Christmas,,120.0,,3,"Rhonda Baraka,",2015
-1,428,395,15426,The Contract,"Action,Crime,Drama",96,57.0,20519.0,Bruce Beresford,2007,The Contract,"Drama,Mystery",96.0,56.0,18908,"Bruce Beresford,",2006
-1,1227,1383,1232,Maleficent,"Action,Adventure,Family",97,70.0,256779.0,Robert Stromberg,2014,Maleficent,"Science Fiction,Fantasy",97.0,76.0,175115,"Robert Stromberg,",2014
-1,6557,8560,7559,Dracula Untold,"Action,Drama,Fantasy",92,63.0,141084.0,Gary Shore,2014,Dracula Untold,"Action,Adventure,Drama,Science Fiction,Fantasy",92.0,70.0,48966,"Gary Shore (IV),Gary Shore,",2014
-1,13292,21318,13418,The Electric Horseman,"Comedy,Western,Drama",121,62.0,5596.0,Sydney Pollack,1979,The Electric Horseman,"Comedy,Drama,Romance",120.0,64.0,3831,"Sydney Pollack,",1979
-1,513,482,11130,Forced Vengeance,"Action,Adventure,Crime",90,55.0,2059.0,James Fargo,1982,Vengeance,"Action,Adventure,Drama",,,46,"Gil Medina,",2013
-1,284,264,2594,Avatar,"Action,Adventure,Fantasy",162,79.0,897630.0,James Cameron,2009,Avatar 2,"Action,Adventure,Science Fiction,Fantasy",,,133763,"James Cameron,",2017
-1,10702,16204,16247,Attack of the Show!,News,60,77.0,2003.0,,2005,Attack of the Puppet People,"Classics,Comedy,Cult Movies,Horror,Science Fiction,Fantasy",78.0,54.0,2903,"Bert I. Gordon,",1958
-1,7055,9333,3214,Life on the Line,"Action,Drama",97,51.0,972.0,David Hackl,2016,Life of the Party,"Comedy,Drama",97.0,64.0,349,"Barra Grant,",2007
-1,5546,7150,12248,Roxanne,"Comedy,Romance",107,66.0,32911.0,Fred Schepisi,1987,Roxanne,"Comedy,Romance",107.0,62.0,47080,"Fred Schepisi,",1987
-1,2920,3274,4582,Au nom de ma fille,Drama,87,69.0,298.0,Vincent Garenq,2016,In Her Name (Au nom de ma fille),Drama,87.0,78.0,34,"Vincent Garenq,",2016
-1,11912,18316,6541,The Last Wave,"Drama,Fantasy,Mystery",106,72.0,6538.0,Peter Weir,1979,The Last Race,Drama,,,20,"Stephen Shin,",2016
-1,777,713,18682,Batman: The Movie,"Adventure,Comedy,Family",105,65.0,23358.0,Leslie H. Martinson,1966,Odd Squad: The Movie,,90.0,74.0,34,,2016
-1,5873,7532,2382,The Godfather: Part III,"Crime,Drama",162,76.0,272691.0,Francis Ford Coppola,1990,"The Godfather, Part II","Drama,Mystery",200.0,86.0,408848,"Francis Ford Coppola,",1974
-1,5316,6841,15811,Beethoven,"Comedy,Drama,Family",87,55.0,50269.0,Brian Levant,1992,Beethoven,"Comedy,Kids,Family,Special Interest",87.0,56.0,432196,"Brian Levant,",1992
-1,10246,14941,14363,A Fixer of Sorts,"Action,Crime,Drama",58,97.0,1944.0,Magnus Martens,2015,A Pattern of Roses,,65.0,74.0,36,"Lawrence Gordon Clark,",1983
-1,7801,10526,3695,Love Thy Neighbor,"Comedy,Television",0,41.0,510.0,,2013,The Neighbor,"Horror,Mystery",93.0,56.0,75,"Rodney Gibbons,",1993
-1,12899,20550,12860,Saint Ralph,"Comedy,Drama,Sport",98,76.0,5014.0,Michael McGowan,2005,Saint Maybe,"Drama,Kids,Family,Television",98.0,62.0,133,"Michael Pressman,",1998
-1,2804,3059,15010,The Last Place on Earth,"Comedy,Drama",0,61.0,147.0,James Slocum,2002,The Last Place on Earth,"Comedy,Drama",86.0,74.0,168,"James Slocum,",2002
-1,309,281,11951,American Adventure,"Adventure,Drama",0,41.0,38.0,Troy Miller,2000,American Made,Mystery,,,176,"Doug Liman,",2017
-1,3369,4098,10222,The Mighty Boosh,"Comedy,Fantasy,Musical",30,84.0,16244.0,,2003,The Mighty,Drama,99.0,72.0,8406,"Peter Chelsom,",1998
-1,2086,2333,11325,Motherless Child,"Animation,Action,Comedy",22,82.0,301.0,,2016,The Lost Child,"Drama,Television",96.0,70.0,589,"Karen Arthur,",2000
-1,4739,6230,11952,Night Shift,Comedy,106,65.0,11182.0,Ron Howard,1982,Night Shift,"Comedy,Documentary,Special Interest",107.0,64.0,8762,"Ron Howard,",1982
-1,13446,21557,10278,The Adventures of Puss in Boots,"Animation,Adventure,Comedy",22,70.0,559.0,,2015,The Adventures of Elmo in Grouchland,"Comedy,Kids,Family,Science Fiction,Fantasy",77.0,64.0,7560,"Gary Halvorson,",1999
-1,3303,3834,9339,The Darkness,"Action,Adventure,Crime",0,85.0,1268.0,,2007,In Darkness,Drama,145.0,78.0,10981,"Agnieszka Holland,",2012
-1,4046,5181,14000,Saturday Night Live: The Best of Adam Sandler,"Documentary,Comedy",73,71.0,1183.0,"Beth McCarthy-Miller,Dave Wilson",,Saturday Night Live - The Best Of,Comedy,,88.0,236,,2006
-1,4037,5178,14013,Saturday Night Live: The Best of Chris Farley,"Documentary,Comedy",50,82.0,1925.0,"Beth McCarthy-Miller,Dave Wilson",,Saturday Night Live: The Best of Eddie Murphy,Comedy,86.0,76.0,4633,"Dave Wilson,",1998
-1,6330,8139,15045,Double Dare,"Family,Television",30,67.0,45.0,,1976,Double Tap,"Action,Adventure,Drama,Mystery",90.0,,65,"Greg Yaitanes,",1997
-1,10072,14623,17211,Fire and Blood,"Adventure,Drama,Fantasy",53,94.0,15744.0,Alan Taylor,2011,Bad Blood,,122.0,44.0,8,"Adam Silver,",2015
-1,8930,12502,1435,Princess Hours,"Comedy,Romance",60,80.0,1224.0,,2006,Princess Mononoke,"Action,Adventure,Animation,Drama,Kids,Family,Science Fiction,Fantasy",133.0,84.0,220481,"Hayao Miyazaki,",1999
-1,6861,9097,11471,Ex and the City,"Comedy,Romance",30,81.0,326.0,Michael Patrick King,1999,Sex and the City 2,"Comedy,Romance",147.0,62.0,324268,"Michael Patrick King,",2010
-1,9030,12735,3147,Forged in Fire,Television,0,79.0,418.0,,2015,Brain on Fire,Drama,95.0,40.0,86,"Gerard Barrett,",2016
-1,12468,19394,8911,A Streetcar Named Desire,Drama,122,80.0,79331.0,Elia Kazan,1951,A Streetcar Named Desire,"Classics,Drama",122.0,80.0,54518,"Elia Kazan,",1951
-1,510,481,4048,Urban Legends: Final Cut,"Horror,Mystery,Romance",97,41.0,13188.0,John Ottman,2000,Urban Legends: Final Cut,Horror,99.0,50.0,49489,"John Ottman,",2000
-1,2054,2281,5353,Dumb & Dumber,Comedy,107,73.0,291516.0,"Peter Farrelly,Bobby Farrelly",1994,Dumb and Dumber,"Action,Adventure,Comedy,Special Interest",107.0,66.0,1027194,"Peter Farrelly,",1994
-1,90,100,3482,Hugo,"Adventure,Drama,Family",126,75.0,248338.0,Martin Scorsese,2011,Hugo,"Kids,Family,Mystery",126.0,78.0,81426,"Martin Scorsese,",2011
-1,2019,2245,13927,Now You See It...,"Drama,Family,Fantasy",83,65.0,1523.0,Duwayne Dunham,2005,Now You See It,"Kids,Family,Mystery,Television",96.0,68.0,7124,"Duwayne Dunham,",2005
-1,454,416,894,Dirty Grandpa,Comedy,102,60.0,57454.0,Dan Mazer,2016,Dirty Grandpa,Comedy,102.0,62.0,29172,"Dan Mazer,",2016
-1,902,963,14555,Saturday Night Live: The Best of Christopher Walken,Comedy,83,77.0,936.0,"Beth McCarthy-Miller,Dave Wilson",2004,Saturday Night Live: The Best of Saturday TV Funhouse,"Comedy,Television",84.0,78.0,71,,2006
-1,11235,17156,18462,The Still Life,Drama,96,55.0,159.0,Joel Miller,2007,This Girl's Life,Drama,104.0,62.0,1863,"Ash,",2004
-1,12628,19713,14288,House of Fools,Comedy,0,73.0,838.0,,2014,Chain of Fools,"Comedy,Drama",94.0,62.0,2116,"Traktor,",2000
-1,12575,19618,15623,Identity,"Adventure,Comedy,Television",43,82.0,38.0,,2015,False Identity,"Drama,Mystery",97.0,,13,"James Keach,",1990
-1,2915,3263,16863,Election Night,Comedy,29,91.0,420.0,Chris Addison,2015,Opening Night,Comedy,90.0,,0,"Isaac Rentz,",2016
-1,2043,2273,12809,The Other Guys,"Action,Comedy,Crime",107,67.0,192172.0,Adam McKay,2010,The Other Woman,Comedy,107.0,70.0,64986,"Nick Cassavetes,",2014
-1,11357,17388,5440,Heute Show,Comedy,34,77.0,722.0,,2009,Hair Show,Comedy,100.0,72.0,7024,"Leslie Small,",2004
-1,6313,8103,7651,The Lost City,Sci-Fi,240,52.0,188.0,Harry Revier,1935,The Coldest City,Mystery,,,58,"David Leitch,",2017
-1,1105,1198,8168,The Last Picture Show,Drama,118,81.0,31836.0,Peter Bogdanovich,1971,The Last Picture Show,"Classics,Drama",125.0,82.0,13700,"Peter Bogdanovich,",1971
-1,240,217,2210,Back to School,"Action,Comedy,Family",22,92.0,5.0,Robbie Countryman,2016,Night School,,88.0,,0,,2016
-1,10848,16499,14278,Incident at Loch Ness,"Adventure,Comedy,Horror",94,66.0,3317.0,Zak Penn,2004,Incident at Loch Ness,"Comedy,Documentary,Drama,Special Interest",94.0,66.0,3925,"Zak Penn,",2004
-1,7111,9389,403,The Dark Knight Rises,News,30,,,,2012,The Dark Knight,"Action,Adventure,Drama,Science Fiction,Fantasy",152.0,88.0,1824965,"Christopher Nolan,",2008
-1,12097,18681,1300,Fuga,"Drama,Musical,Mystery",110,64.0,727.0,Pablo Larran,2006,Fuga,"Art House,International",,,10,"Pablo Larran,",2006
-1,10841,16490,5175,The Cutting Edge: The Magic of Movie Editing,Documentary,98,78.0,1962.0,Wendy Apple,2004,The Cutting Edge: The Magic of Movie Editing,"Documentary,Television",97.0,78.0,1082,"Wendy Apple,",2006
-1,2996,3454,13971,Happy Feet 2,"Animation,Comedy,Family",100,59.0,32826.0,"George Miller,Gary Eck",2011,Happy Together,Comedy,,,30,"Vivi Friedman,",2009
-1,10226,14906,8935,The White Queen,"Drama,History,Romance",60,78.0,14623.0,,2013,The Queen,Drama,103.0,70.0,175018,"Stephen Frears,",2006
-1,6910,9161,3295,Gantz,"Animation,Drama,Fantasy",0,74.0,4963.0,,2004,Gantz: O,"Animation,Art House,International",95.0,10.0,10,"Yasushi Kawamura,",2016
-1,784,730,6740,Land of the Lost,"Adventure,Family,Fantasy",30,72.0,1741.0,"Allan Foshko,Marty Krofft,Sid Krofft",1974,Bed of the Dead,"Art House,International,Horror",88.0,,9,,2016
-1,9039,12744,3225,The Last Castle,"Action,Drama,Mystery",131,69.0,57717.0,Rod Lurie,2001,The Last Castle,"Action,Adventure,Drama,Mystery",131.0,68.0,45694,"Rod Lurie,",2001
-1,2778,3025,4026,Twenty Twelve,Comedy,30,77.0,1234.0,,2011,Ocean's Twelve,"Action,Adventure,Comedy,Drama",125.0,66.0,672101,"Steven Soderbergh,",2004
-1,865,960,4636,Saturday Night Live: The Best of Dana Carvey,Comedy,89,73.0,751.0,,,Saturday Night Live: The Best of Amy Poehler,"Comedy,Television",105.0,82.0,135,,2009
-1,11514,17489,1704,Beyond the Tank,Television,0,61.0,289.0,,2015,Beyond the Gates,Drama,115.0,78.0,17593,"Michael Caton-Jones,",2005
-1,6166,7924,1258,Captain America: Civil War,Comedy,0,70.0,24.0,,2016,Captain America: The Winter Soldier,"Action,Adventure,Science Fiction,Fantasy",136.0,86.0,276079,"Joe Russo,Anthony Russo,",2014
-1,9473,13449,11392,The Russia House,"Drama,Romance,Mystery",123,61.0,11542.0,Fred Schepisi,1990,The House,Comedy,,,86,"Andrew Jay Cohen,",2017
-1,7522,9968,10648,500 Miles North,Drama,0,78.0,8.0,Luke Massey,2014,500 Miles North,"Art House,International,Drama",,,8,"Luke Massey,",2011
-1,7460,9919,11562,Dark Universe,Sci-Fi,0,,,,,My Tiny Universe,"Art House,International,Comedy",94.0,56.0,128,"Glen Scantlebury,Lucy Phillips,",2004
-1,5502,7088,6647,Supergirl: The Movie,,0,,,,2011,Friends: The Movie,Comedy,2.0,,59,,2015
-1,3044,3499,4974,Shark Tale,"Animation,Adventure,Comedy",90,60.0,134185.0,"Bibo Bergeron,Vicky Jenson",2004,Hairy Tale,Comedy,,,2,"Gene Quintano,",2004
-1,566,546,2076,Citizenfour,"Documentary,Biography",114,81.0,36632.0,Laura Poitras,2014,Citizenfour,Documentary,114.0,82.0,19656,"Laura Poitras,",2014
-1,6535,8532,4069,Rape Story,,0,80.0,1204.0,Felix Arno,2015,True Story,Drama,100.0,60.0,19317,"Rupert Goold,",2015
-1,10281,15072,4775,Dance Academy,"Drama,Family,Musical",24,82.0,3103.0,"Samantha Strauss,Joanna Werner",2010,Dance Camp,,85.0,64.0,24,,2016
-1,7534,10013,12044,Curse of the Fly,"Drama,Horror,Mystery",86,54.0,1172.0,Don Sharp,1965,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,,2003
-1,8009,10902,8080,Killing Birds,"Horror,Mystery",92,30.0,929.0,"Claudio Lattanzi,Joe D'Amato",1988,Killing Pablo,"Action,Adventure,Drama",,70.0,990,"Joe Carnahan,",2011
-1,11622,17677,5209,Dick Tracy,"Action,Comedy,Crime",105,61.0,48223.0,Warren Beatty,1990,Dick Tracy,"Action,Adventure,Comedy,Drama",105.0,56.0,77019,"Warren Beatty,",1990
-1,11682,17753,16029,Mummies Alive!,"Action,Adventure,Animation",30,71.0,736.0,,1997,Buried Alive,"Drama,Horror,Mystery,Television",93.0,66.0,1170,"Frank Darabont,",1990
-1,5974,7637,11975,The Chamber,"Crime,Drama",113,59.0,10568.0,James Foley,1996,The Chamber,"Drama,Mystery",113.0,60.0,7336,"James Foley,",1996
